host_time_iso,host_time_unix_ns,sample_index,record_type,ir1,ir2,ir3,ir4,ir1_repeat,ir2_repeat,ir3_repeat,ir4_repeat,red1,red2,red3,red4,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,reserved,heart_rate,debug
2026-05-22T02:37:45.500+00:00,1779417465501939000,1,R,7482,7763,8994,10194,7482,7763,8994,10194,19095,23410,18433,22074,-126,-219,-15,-0.494118,-0.858824,-0.058824,1,255,e00
2026-05-22T02:37:45.502+00:00,1779417465502210000,2,R,7485,7765,8991,10194,7485,7765,8991,10194,19095,23405,18432,22079,-128,-220,-16,-0.501961,-0.862745,-0.062745,1,255,f00
2026-05-22T02:37:45.502+00:00,1779417465502346000,3,R,7487,7765,8992,10196,7487,7765,8992,10196,19098,23403,18431,22079,-127,-221,-16,-0.498039,-0.866667,-0.062745,1,255,000
2026-05-22T02:37:45.502+00:00,1779417465502410000,4,R,7486,7766,8991,10195,7486,7766,8991,10195,19097,23400,18429,22078,-125,-222,-17,-0.490196,-0.870588,-0.066667,1,255,100
2026-05-22T02:37:45.502+00:00,1779417465502452000,5,R,7485,7761,8989,10194,7485,7761,8989,10194,19093,23401,18426,22081,-126,-223,-16,-0.494118,-0.87451,-0.062745,1,255,200
2026-05-22T02:37:45.502+00:00,1779417465502491000,6,R,7487,7761,8991,10195,7487,7761,8991,10195,19098,23399,18428,22082,-125,-225,-18,-0.490196,-0.882353,-0.070588,1,255,300
2026-05-22T02:37:45.650+00:00,1779417465650815000,7,R,7486,7759,8991,10195,7486,7759,8991,10195,19101,23403,18421,22082,-127,-224,-17,-0.498039,-0.878431,-0.066667,1,255,400
2026-05-22T02:37:45.650+00:00,1779417465650971000,8,R,7484,7758,8992,10193,7484,7758,8992,10193,19096,23403,18416,22086,-126,-223,-18,-0.494118,-0.87451,-0.070588,1,255,500
2026-05-22T02:37:45.651+00:00,1779417465651060000,9,R,7488,7757,8993,10197,7488,7757,8993,10197,19097,23403,18417,22082,-128,-218,-18,-0.501961,-0.854902,-0.070588,1,255,600
2026-05-22T02:37:45.651+00:00,1779417465651133000,10,R,7491,7757,8992,10195,7491,7757,8992,10195,19095,23407,18416,22084,-129,-219,-17,-0.505882,-0.858824,-0.066667,1,255,700
2026-05-22T02:37:45.651+00:00,1779417465651199000,11,R,7490,7757,8994,10198,7490,7757,8994,10198,19097,23407,18412,22084,-131,-221,-16,-0.513725,-0.866667,-0.062745,1,255,800
2026-05-22T02:37:45.800+00:00,1779417465800848000,12,R,7495,7759,8996,10196,7495,7759,8996,10196,19102,23404,18416,22086,-131,-219,-16,-0.513725,-0.858824,-0.062745,1,255,900
2026-05-22T02:37:45.800+00:00,1779417465800991000,13,R,7496,7758,8999,10200,7496,7758,8999,10200,19111,23405,18415,22094,-131,-220,-16,-0.513725,-0.862745,-0.062745,1,255,a00
2026-05-22T02:37:45.801+00:00,1779417465801067000,14,R,7499,7756,9001,10204,7499,7756,9001,10204,19112,23409,18412,22096,-129,-220,-17,-0.505882,-0.862745,-0.066667,1,255,b00
2026-05-22T02:37:45.801+00:00,1779417465801134000,15,R,7501,7754,9000,10205,7501,7754,9000,10205,19116,23407,18410,22097,-126,-221,-16,-0.494118,-0.866667,-0.062745,1,255,c00
2026-05-22T02:37:45.801+00:00,1779417465801199000,16,R,7505,7757,9000,10207,7505,7757,9000,10207,19121,23413,18408,22100,-127,-218,-17,-0.498039,-0.854902,-0.066667,1,255,d00
2026-05-22T02:37:45.949+00:00,1779417465949367000,17,R,7511,7756,9010,10208,7511,7756,9010,10208,19123,23414,18409,22107,-130,-219,-16,-0.509804,-0.858824,-0.062745,1,255,e00
2026-05-22T02:37:45.949+00:00,1779417465949500000,18,R,7508,7759,9003,10209,7508,7759,9003,10209,19127,23414,18411,22103,-129,-220,-17,-0.505882,-0.862745,-0.066667,1,255,f00
2026-05-22T02:37:45.949+00:00,1779417465949578000,19,R,7511,7758,9006,10211,7511,7758,9006,10211,19130,23417,18406,22103,-130,-222,-16,-0.509804,-0.870588,-0.062745,1,255,000
2026-05-22T02:37:45.949+00:00,1779417465949646000,20,R,7513,7760,9007,10213,7513,7760,9007,10213,19130,23423,18412,22109,-131,-221,-16,-0.513725,-0.866667,-0.062745,1,255,100
2026-05-22T02:37:45.949+00:00,1779417465949709000,21,R,7512,7760,9011,10212,7512,7760,9011,10212,19135,23423,18415,22110,-131,-220,-14,-0.513725,-0.862745,-0.054902,1,255,200
2026-05-22T02:37:45.949+00:00,1779417465949773000,22,R,7513,7758,9012,10217,7513,7758,9012,10217,19137,23424,18413,22111,-131,-219,-13,-0.513725,-0.858824,-0.05098,1,255,300
2026-05-22T02:37:46.099+00:00,1779417466099527000,23,R,7514,7761,9014,10217,7514,7761,9014,10217,19138,23431,18415,22111,-130,-221,-13,-0.509804,-0.866667,-0.05098,1,255,400
2026-05-22T02:37:46.099+00:00,1779417466099662000,24,R,7515,7763,9016,10218,7515,7763,9016,10218,19137,23431,18416,22117,-130,-220,-13,-0.509804,-0.862745,-0.05098,1,255,500
2026-05-22T02:37:46.099+00:00,1779417466099734000,25,R,7518,7763,9016,10218,7518,7763,9016,10218,19143,23436,18419,22115,-129,-220,-14,-0.505882,-0.862745,-0.054902,1,255,600
2026-05-22T02:37:46.099+00:00,1779417466099805000,26,R,7518,7764,9019,10221,7518,7764,9019,10221,19143,23440,18412,22117,-127,-221,-15,-0.498039,-0.866667,-0.058824,1,255,700
2026-05-22T02:37:46.099+00:00,1779417466099871000,27,R,7520,7766,9020,10224,7520,7766,9020,10224,19146,23443,18415,22121,-125,-222,-16,-0.490196,-0.870588,-0.062745,1,255,800
2026-05-22T02:37:46.249+00:00,1779417466249288000,28,R,7522,7764,9023,10227,7522,7764,9023,10227,19141,23445,18413,22124,-124,-222,-16,-0.486275,-0.870588,-0.062745,1,255,900
2026-05-22T02:37:46.249+00:00,1779417466249414000,29,R,7524,7764,9022,10225,7524,7764,9022,10225,19150,23446,18415,22123,-124,-222,-15,-0.486275,-0.870588,-0.058824,1,255,a00
2026-05-22T02:37:46.249+00:00,1779417466249487000,30,R,7525,7767,9024,10227,7525,7767,9024,10227,19152,23453,18419,22125,-124,-221,-15,-0.486275,-0.866667,-0.058824,1,255,b00
2026-05-22T02:37:46.249+00:00,1779417466249554000,31,R,7525,7768,9023,10229,7525,7768,9023,10229,19152,23449,18420,22127,-127,-221,-14,-0.498039,-0.866667,-0.054902,1,255,c00
2026-05-22T02:37:46.249+00:00,1779417466249617000,32,R,7527,7766,9026,10232,7527,7766,9026,10232,19152,23456,18422,22129,-128,-220,-14,-0.501961,-0.862745,-0.054902,1,255,d00
2026-05-22T02:37:46.399+00:00,1779417466399377000,33,R,7529,7768,9030,10231,7529,7768,9030,10231,19150,23455,18423,22128,-130,-220,-14,-0.509804,-0.862745,-0.054902,1,255,e00
2026-05-22T02:37:46.399+00:00,1779417466399465000,34,R,7530,7770,9028,10233,7530,7770,9028,10233,19155,23456,18424,22132,-129,-220,-15,-0.505882,-0.862745,-0.058824,1,255,f00
2026-05-22T02:37:46.399+00:00,1779417466399498000,35,R,7529,7771,9031,10234,7529,7771,9031,10234,19158,23456,18425,22135,-130,-220,-14,-0.509804,-0.862745,-0.054902,1,255,000
2026-05-22T02:37:46.399+00:00,1779417466399526000,36,R,7529,7775,9028,10236,7529,7775,9028,10236,19158,23457,18427,22134,-129,-220,-14,-0.505882,-0.862745,-0.054902,1,255,100
2026-05-22T02:37:46.399+00:00,1779417466399552000,37,R,7530,7774,9032,10236,7530,7774,9032,10236,19159,23463,18426,22137,-129,-221,-14,-0.505882,-0.866667,-0.054902,1,255,200
2026-05-22T02:37:46.399+00:00,1779417466399578000,38,R,7535,7777,9034,10239,7535,7777,9034,10239,19158,23462,18430,22140,-127,-221,-14,-0.498039,-0.866667,-0.054902,1,255,300
2026-05-22T02:37:46.551+00:00,1779417466551776000,39,R,7535,7776,9035,10242,7535,7776,9035,10242,19164,23462,18431,22140,-126,-221,-15,-0.494118,-0.866667,-0.058824,1,255,400
2026-05-22T02:37:46.551+00:00,1779417466551931000,40,R,7536,7776,9036,10240,7536,7776,9036,10240,19165,23466,18430,22142,-126,-221,-14,-0.494118,-0.866667,-0.054902,1,255,500
2026-05-22T02:37:46.551+00:00,1779417466552006000,41,R,7537,7778,9038,10244,7537,7778,9038,10244,19165,23467,18432,22146,-125,-220,-15,-0.490196,-0.862745,-0.058824,1,255,600
2026-05-22T02:37:46.552+00:00,1779417466552105000,42,R,7538,7780,9039,10244,7538,7780,9039,10244,19170,23472,18432,22147,-126,-221,-14,-0.494118,-0.866667,-0.054902,1,255,700
2026-05-22T02:37:46.552+00:00,1779417466552172000,43,R,7540,7781,9042,10247,7540,7781,9042,10247,19174,23471,18436,22151,-127,-220,-14,-0.498039,-0.862745,-0.054902,1,255,800
2026-05-22T02:37:46.700+00:00,1779417466700654000,44,R,7539,7780,9039,10247,7539,7780,9039,10247,19168,23468,18433,22147,-128,-220,-15,-0.501961,-0.862745,-0.058824,1,255,900
2026-05-22T02:37:46.700+00:00,1779417466700767000,45,R,7538,7778,9040,10245,7538,7778,9040,10245,19169,23474,18432,22146,-129,-220,-15,-0.505882,-0.862745,-0.058824,1,255,a00
2026-05-22T02:37:46.700+00:00,1779417466700833000,46,R,7538,7777,9039,10242,7538,7777,9039,10242,19171,23470,18432,22143,-128,-221,-15,-0.501961,-0.866667,-0.058824,1,255,b00
2026-05-22T02:37:46.700+00:00,1779417466700896000,47,R,7534,7772,9035,10237,7534,7772,9035,10237,19166,23463,18425,22137,-128,-222,-15,-0.501961,-0.870588,-0.058824,1,255,c00
2026-05-22T02:37:46.701+00:00,1779417466701192000,48,R,7531,7772,9032,10233,7531,7772,9032,10233,19163,23465,18423,22132,-129,-223,-14,-0.505882,-0.87451,-0.054902,1,255,d00
2026-05-22T02:37:46.851+00:00,1779417466851757000,49,R,7531,7768,9030,10232,7531,7768,9030,10232,19159,23460,18418,22128,-128,-222,-16,-0.501961,-0.870588,-0.062745,1,255,e00
2026-05-22T02:37:46.851+00:00,1779417466851900000,50,R,7529,7767,9028,10225,7529,7767,9028,10225,19158,23455,18419,22125,-128,-220,-16,-0.501961,-0.862745,-0.062745,1,255,f00
2026-05-22T02:37:46.851+00:00,1779417466851975000,51,R,7529,7764,9026,10225,7529,7764,9026,10225,19158,23454,18415,22122,-128,-219,-16,-0.501961,-0.858824,-0.062745,1,255,000
2026-05-22T02:37:46.852+00:00,1779417466852040000,52,R,7526,7765,9024,10224,7526,7765,9024,10224,19155,23449,18415,22119,-128,-220,-16,-0.501961,-0.862745,-0.062745,1,255,100
2026-05-22T02:37:46.852+00:00,1779417466852178000,53,R,7524,7765,9022,10220,7524,7765,9022,10220,19152,23446,18416,22115,-127,-220,-16,-0.498039,-0.862745,-0.062745,1,255,200
2026-05-22T02:37:46.999+00:00,1779417466999676000,54,R,7524,7765,9021,10218,7524,7765,9021,10218,19151,23449,18414,22113,-128,-220,-16,-0.501961,-0.862745,-0.062745,1,255,300
2026-05-22T02:37:46.999+00:00,1779417466999815000,55,R,7524,7763,9020,10215,7524,7763,9020,10215,19149,23450,18414,22115,-129,-221,-16,-0.505882,-0.866667,-0.062745,1,255,400
2026-05-22T02:37:46.999+00:00,1779417466999890000,56,R,7523,7765,9022,10214,7523,7765,9022,10214,19148,23442,18410,22110,-130,-219,-16,-0.509804,-0.858824,-0.062745,1,255,500
2026-05-22T02:37:46.999+00:00,1779417466999956000,57,R,7521,7764,9019,10214,7521,7764,9019,10214,19145,23442,18413,22111,-131,-219,-17,-0.513725,-0.858824,-0.066667,1,255,600
2026-05-22T02:37:47.000+00:00,1779417467000019000,58,R,7519,7759,9021,10215,7519,7759,9021,10215,19144,23439,18414,22109,-132,-220,-16,-0.517647,-0.862745,-0.062745,1,255,700
2026-05-22T02:37:47.000+00:00,1779417467000082000,59,R,7518,7760,9015,10212,7518,7760,9015,10212,19140,23438,18408,22104,-131,-221,-17,-0.513725,-0.866667,-0.066667,1,255,800
2026-05-22T02:37:47.149+00:00,1779417467149426000,60,R,7517,7760,9013,10210,7517,7760,9013,10210,19135,23436,18409,22106,-129,-221,-18,-0.505882,-0.866667,-0.070588,1,255,900
2026-05-22T02:37:47.149+00:00,1779417467149567000,61,R,7517,7762,9015,10212,7517,7762,9015,10212,19136,23432,18408,22101,-128,-220,-17,-0.501961,-0.862745,-0.066667,1,255,a00
2026-05-22T02:37:47.149+00:00,1779417467149641000,62,R,7515,7763,9015,10211,7515,7763,9015,10211,19136,23434,18412,22103,-128,-222,-16,-0.501961,-0.870588,-0.062745,1,255,b00
2026-05-22T02:37:47.149+00:00,1779417467149706000,63,R,7516,7764,9016,10214,7516,7764,9016,10214,19139,23435,18412,22105,-128,-222,-17,-0.501961,-0.870588,-0.066667,1,255,c00
2026-05-22T02:37:47.149+00:00,1779417467149769000,64,R,7516,7765,9017,10213,7516,7765,9017,10213,19138,23432,18413,22103,-127,-219,-17,-0.498039,-0.858824,-0.066667,1,255,d00
2026-05-22T02:37:47.301+00:00,1779417467301934000,65,R,7516,7764,9015,10212,7516,7764,9015,10212,19138,23435,18412,22106,-128,-221,-17,-0.501961,-0.866667,-0.066667,1,255,e00
2026-05-22T02:37:47.302+00:00,1779417467302074000,66,R,7518,7765,9018,10213,7518,7765,9018,10213,19140,23437,18414,22104,-129,-220,-17,-0.505882,-0.862745,-0.066667,1,255,f00
2026-05-22T02:37:47.302+00:00,1779417467302145000,67,R,7516,7763,9017,10213,7516,7763,9017,10213,19138,23435,18416,22104,-130,-221,-14,-0.509804,-0.866667,-0.054902,1,255,000
2026-05-22T02:37:47.302+00:00,1779417467302210000,68,R,7515,7765,9017,10214,7515,7765,9017,10214,19137,23432,18415,22104,-131,-221,-14,-0.513725,-0.866667,-0.054902,1,255,100
2026-05-22T02:37:47.302+00:00,1779417467302272000,69,R,7514,7765,9015,10214,7514,7765,9015,10214,19135,23430,18415,22100,-128,-220,-14,-0.501961,-0.862745,-0.054902,1,255,200
2026-05-22T02:37:47.451+00:00,1779417467451757000,70,R,7513,7764,9015,10213,7513,7764,9015,10213,19134,23436,18415,22103,-127,-220,-15,-0.498039,-0.862745,-0.058824,1,255,300
2026-05-22T02:37:47.451+00:00,1779417467451888000,71,R,7517,7766,9016,10215,7517,7766,9016,10215,19134,23437,18418,22106,-127,-220,-15,-0.498039,-0.862745,-0.058824,1,255,400
2026-05-22T02:37:47.451+00:00,1779417467451965000,72,R,7516,7766,9016,10214,7516,7766,9016,10214,19135,23434,18416,22106,-126,-219,-15,-0.494118,-0.858824,-0.058824,1,255,500
2026-05-22T02:37:47.452+00:00,1779417467452031000,73,R,7517,7767,9016,10216,7517,7767,9016,10216,19135,23439,18417,22106,-128,-220,-14,-0.501961,-0.862745,-0.054902,1,255,600
2026-05-22T02:37:47.452+00:00,1779417467452094000,74,R,7516,7765,9020,10218,7516,7765,9020,10218,19135,23442,18417,22106,-127,-220,-15,-0.498039,-0.862745,-0.058824,1,255,700
2026-05-22T02:37:47.452+00:00,1779417467452157000,75,R,7517,7768,9017,10220,7517,7768,9017,10220,19136,23436,18419,22109,-127,-219,-15,-0.498039,-0.858824,-0.058824,1,255,800
2026-05-22T02:37:47.602+00:00,1779417467602077000,76,R,7516,7768,9019,10218,7516,7768,9019,10218,19137,23440,18422,22105,-127,-221,-16,-0.498039,-0.866667,-0.062745,1,255,900
2026-05-22T02:37:47.602+00:00,1779417467602232000,77,R,7518,7770,9018,10219,7518,7770,9018,10219,19138,23441,18421,22108,-126,-221,-17,-0.494118,-0.866667,-0.066667,1,255,a00
2026-05-22T02:37:47.602+00:00,1779417467602306000,78,R,7517,7772,9020,10222,7517,7772,9020,10222,19137,23440,18422,22113,-128,-221,-17,-0.501961,-0.866667,-0.066667,1,255,b00
2026-05-22T02:37:47.602+00:00,1779417467602382000,79,R,7518,7774,9020,10221,7518,7774,9020,10221,19137,23441,18426,22112,-128,-221,-17,-0.501961,-0.866667,-0.066667,1,255,c00
2026-05-22T02:37:47.602+00:00,1779417467602445000,80,R,7520,7777,9024,10225,7520,7777,9024,10225,19141,23446,18425,22115,-129,-221,-16,-0.505882,-0.866667,-0.062745,1,255,d00
2026-05-22T02:37:47.751+00:00,1779417467751652000,81,R,7518,7776,9020,10226,7518,7776,9020,10226,19135,23443,18425,22115,-130,-221,-16,-0.509804,-0.866667,-0.062745,1,255,e00
2026-05-22T02:37:47.751+00:00,1779417467751689000,82,R,7522,7778,9023,10229,7522,7778,9023,10229,19139,23443,18429,22115,-131,-220,-16,-0.513725,-0.862745,-0.062745,1,255,f00
2026-05-22T02:37:47.751+00:00,1779417467751704000,83,R,7521,7779,9025,10227,7521,7779,9025,10227,19143,23445,18429,22117,-131,-220,-17,-0.513725,-0.862745,-0.066667,1,255,000
2026-05-22T02:37:47.751+00:00,1779417467751718000,84,R,7523,7778,9026,10231,7523,7778,9026,10231,19139,23447,18430,22119,-131,-219,-17,-0.513725,-0.858824,-0.066667,1,255,100
2026-05-22T02:37:47.751+00:00,1779417467751731000,85,R,7524,7779,9025,10232,7524,7779,9025,10232,19144,23448,18434,22123,-131,-220,-16,-0.513725,-0.862745,-0.062745,1,255,200
2026-05-22T02:37:47.902+00:00,1779417467902647000,86,R,7522,7780,9025,10233,7522,7780,9025,10233,19147,23452,18433,22123,-131,-220,-16,-0.513725,-0.862745,-0.062745,1,255,300
2026-05-22T02:37:47.902+00:00,1779417467902679000,87,R,7525,7781,9025,10233,7525,7781,9025,10233,19143,23450,18431,22128,-131,-222,-16,-0.513725,-0.870588,-0.062745,1,255,400
2026-05-22T02:37:47.902+00:00,1779417467902695000,88,R,7527,7784,9031,10240,7527,7784,9031,10240,19145,23453,18437,22127,-130,-222,-16,-0.509804,-0.870588,-0.062745,1,255,500
2026-05-22T02:37:47.902+00:00,1779417467902709000,89,R,7527,7783,9030,10236,7527,7783,9030,10236,19144,23454,18438,22132,-129,-221,-15,-0.505882,-0.866667,-0.058824,1,255,600
2026-05-22T02:37:47.902+00:00,1779417467902722000,90,R,7529,7783,9030,10237,7529,7783,9030,10237,19150,23456,18440,22133,-129,-222,-15,-0.505882,-0.870588,-0.058824,1,255,700
2026-05-22T02:37:47.902+00:00,1779417467902735000,91,R,7529,7783,9033,10238,7529,7783,9033,10238,19149,23456,18440,22130,-129,-220,-14,-0.505882,-0.862745,-0.054902,1,255,800
2026-05-22T02:37:48.053+00:00,1779417468053310000,92,R,7531,7785,9033,10240,7531,7785,9033,10240,19151,23461,18442,22136,-128,-220,-14,-0.501961,-0.862745,-0.054902,1,255,900
2026-05-22T02:37:48.053+00:00,1779417468053479000,93,R,7530,7787,9031,10242,7530,7787,9031,10242,19148,23459,18443,22140,-123,-222,-15,-0.482353,-0.870588,-0.058824,1,255,a00
2026-05-22T02:37:48.053+00:00,1779417468053559000,94,R,7529,7789,9033,10244,7529,7789,9033,10244,19152,23460,18441,22137,-124,-220,-15,-0.486275,-0.862745,-0.058824,1,255,b00
2026-05-22T02:37:48.053+00:00,1779417468053625000,95,R,7530,7788,9037,10245,7530,7788,9037,10245,19151,23462,18442,22139,-124,-220,-16,-0.486275,-0.862745,-0.062745,1,255,c00
2026-05-22T02:37:48.053+00:00,1779417468053688000,96,R,7533,7789,9036,10247,7533,7789,9036,10247,19154,23463,18445,22138,-124,-220,-15,-0.486275,-0.862745,-0.058824,1,255,d00
2026-05-22T02:37:48.202+00:00,1779417468202169000,97,R,7535,7787,9039,10248,7535,7787,9039,10248,19158,23467,18451,22145,-126,-220,-16,-0.494118,-0.862745,-0.062745,1,255,e00
2026-05-22T02:37:48.202+00:00,1779417468202323000,98,R,7532,7790,9040,10249,7532,7790,9040,10249,19157,23467,18442,22142,-128,-220,-15,-0.501961,-0.862745,-0.058824,1,255,f00
2026-05-22T02:37:48.202+00:00,1779417468202397000,99,R,7536,7791,9039,10250,7536,7791,9039,10250,19154,23471,18449,22147,-128,-219,-14,-0.501961,-0.858824,-0.054902,1,255,000
2026-05-22T02:37:48.202+00:00,1779417468202461000,100,R,7542,7789,9050,10252,7542,7789,9050,10252,19158,23473,18451,22148,-129,-218,-12,-0.505882,-0.854902,-0.047059,1,255,100
2026-05-22T02:37:48.202+00:00,1779417468202525000,101,R,7538,7796,9042,10250,7538,7796,9042,10250,19158,23472,18450,22148,-129,-219,-13,-0.505882,-0.858824,-0.05098,1,255,200
2026-05-22T02:37:48.352+00:00,1779417468352315000,102,R,7538,7795,9043,10256,7538,7795,9043,10256,19157,23475,18450,22148,-130,-220,-13,-0.509804,-0.862745,-0.05098,1,255,300
2026-05-22T02:37:48.352+00:00,1779417468352442000,103,R,7540,7796,9044,10256,7540,7796,9044,10256,19161,23472,18455,22153,-131,-220,-13,-0.513725,-0.862745,-0.05098,1,255,400
2026-05-22T02:37:48.352+00:00,1779417468352521000,104,R,7539,7796,9045,10258,7539,7796,9045,10258,19164,23478,18458,22153,-129,-219,-14,-0.505882,-0.858824,-0.054902,1,255,500
2026-05-22T02:37:48.352+00:00,1779417468352589000,105,R,7544,7811,9051,10268,7544,7811,9051,10268,19148,23458,18452,22142,-130,-219,-14,-0.509804,-0.858824,-0.054902,1,255,b1970
2026-05-22T02:37:48.352+00:00,1779417468352652000,106,R,7547,7809,9052,10266,7547,7809,9052,10266,19151,23463,18455,22141,-130,-219,-14,-0.509804,-0.858824,-0.054902,1,255,c1970
2026-05-22T02:37:48.352+00:00,1779417468352716000,107,R,7545,7813,9055,10272,7545,7813,9055,10272,19151,23463,18456,22143,-131,-220,-15,-0.513725,-0.862745,-0.058824,1,255,d1970
2026-05-22T02:37:48.502+00:00,1779417468502711000,108,R,7547,7816,9058,10273,7547,7816,9058,10273,19152,23464,18455,22144,-130,-220,-15,-0.509804,-0.862745,-0.058824,1,255,e1970
2026-05-22T02:37:48.502+00:00,1779417468502761000,109,R,7547,7816,9057,10274,7547,7816,9057,10274,19152,23466,18457,22143,-129,-221,-15,-0.505882,-0.866667,-0.058824,1,255,f1970
2026-05-22T02:37:48.502+00:00,1779417468502777000,110,R,7555,7822,9067,10285,7555,7822,9067,10285,19165,23477,18461,22154,-126,-222,-14,-0.494118,-0.870588,-0.054902,1,255,72040
2026-05-22T02:37:48.502+00:00,1779417468502791000,111,R,7556,7825,9061,10288,7556,7825,9061,10288,19165,23477,18464,22158,-127,-221,-14,-0.498039,-0.866667,-0.054902,1,255,82040
2026-05-22T02:37:48.502+00:00,1779417468502804000,112,R,7555,7822,9065,10284,7555,7822,9065,10284,19167,23479,18464,22159,-127,-221,-14,-0.498039,-0.866667,-0.054902,1,255,92040
2026-05-22T02:37:48.651+00:00,1779417468651486000,113,R,7555,7819,9064,10280,7555,7819,9064,10280,19159,23475,18461,22160,-128,-223,-14,-0.501961,-0.87451,-0.054902,1,255,a2040
2026-05-22T02:37:48.651+00:00,1779417468651548000,114,R,7555,7818,9063,10277,7555,7818,9063,10277,19163,23475,18461,22153,-128,-222,-14,-0.501961,-0.870588,-0.054902,1,255,b2040
2026-05-22T02:37:48.651+00:00,1779417468651581000,115,R,7541,7805,9045,10255,7541,7805,9045,10255,19146,23450,18439,22121,-129,-219,-14,-0.505882,-0.858824,-0.054902,1,255,22100
2026-05-22T02:37:48.651+00:00,1779417468651608000,116,R,7539,7804,9045,10256,7539,7804,9045,10256,19141,23448,18439,22123,-130,-219,-14,-0.509804,-0.858824,-0.054902,1,255,32100
2026-05-22T02:37:48.651+00:00,1779417468651636000,117,R,7540,7800,9048,10254,7540,7800,9048,10254,19143,23447,18438,22123,-130,-219,-15,-0.509804,-0.858824,-0.058824,1,255,42100
2026-05-22T02:37:48.801+00:00,1779417468802037000,118,R,7538,7802,9044,10250,7538,7802,9044,10250,19141,23444,18438,22120,-129,-219,-16,-0.505882,-0.858824,-0.062745,1,255,52100
2026-05-22T02:37:48.802+00:00,1779417468802192000,119,R,7536,7804,9042,10251,7536,7804,9042,10251,19140,23440,18437,22118,-129,-220,-15,-0.505882,-0.862745,-0.058824,1,255,62100
2026-05-22T02:37:48.802+00:00,1779417468802270000,120,R,7533,7802,9040,10250,7533,7802,9040,10250,19133,23434,18436,22113,-128,-220,-15,-0.501961,-0.862745,-0.058824,1,255,f2180
2026-05-22T02:37:48.802+00:00,1779417468802337000,121,R,7534,7802,9037,10249,7534,7802,9037,10249,19134,23432,18438,22111,-127,-222,-15,-0.498039,-0.870588,-0.058824,1,255,02180
2026-05-22T02:37:48.802+00:00,1779417468802401000,122,R,7535,7802,9038,10249,7535,7802,9038,10249,19132,23435,18433,22113,-127,-222,-14,-0.498039,-0.870588,-0.054902,1,255,12180
2026-05-22T02:37:48.951+00:00,1779417468951966000,123,R,7534,7802,9038,10250,7534,7802,9038,10250,19132,23432,18433,22110,-127,-220,-14,-0.498039,-0.862745,-0.054902,1,255,22180
2026-05-22T02:37:48.952+00:00,1779417468952121000,124,R,7534,7800,9039,10252,7534,7800,9039,10252,19132,23434,18433,22113,-127,-221,-13,-0.498039,-0.866667,-0.05098,1,255,32180
2026-05-22T02:37:48.952+00:00,1779417468952196000,125,R,7535,7803,9042,10250,7535,7803,9042,10250,19134,23431,18438,22113,-128,-219,-13,-0.501961,-0.858824,-0.05098,1,255,42180
2026-05-22T02:37:48.952+00:00,1779417468952261000,126,R,7537,7803,9041,10254,7537,7803,9041,10254,19133,23436,18439,22119,-126,-221,-15,-0.494118,-0.866667,-0.058824,1,255,b2240
2026-05-22T02:37:48.952+00:00,1779417468952325000,127,R,7533,7804,9039,10255,7533,7804,9039,10255,19136,23436,18439,22115,-126,-221,-16,-0.494118,-0.866667,-0.062745,1,255,c2240
2026-05-22T02:37:49.101+00:00,1779417469101815000,128,R,7540,7804,9044,10258,7540,7804,9044,10258,19134,23436,18437,22118,-126,-222,-15,-0.494118,-0.870588,-0.058824,1,255,d2240
2026-05-22T02:37:49.101+00:00,1779417469101935000,129,R,7539,7808,9043,10254,7539,7808,9043,10254,19135,23437,18439,22119,-126,-223,-16,-0.494118,-0.87451,-0.062745,1,255,e2240
2026-05-22T02:37:49.102+00:00,1779417469102015000,130,R,7540,7807,9046,10260,7540,7807,9046,10260,19141,23439,18442,22125,-128,-223,-15,-0.501961,-0.87451,-0.058824,1,255,f2240
2026-05-22T02:37:49.102+00:00,1779417469102081000,131,R,7546,7816,9053,10267,7546,7816,9053,10267,19147,23450,18451,22133,-129,-220,-14,-0.505882,-0.862745,-0.054902,1,255,72310
2026-05-22T02:37:49.102+00:00,1779417469102144000,132,R,7545,7814,9052,10269,7545,7814,9052,10269,19150,23449,18451,22133,-127,-221,-15,-0.498039,-0.866667,-0.058824,1,255,82310
2026-05-22T02:37:49.102+00:00,1779417469102206000,133,R,7546,7813,9054,10272,7546,7813,9054,10272,19148,23450,18450,22134,-127,-220,-13,-0.498039,-0.862745,-0.05098,1,255,92310
2026-05-22T02:37:49.252+00:00,1779417469252594000,134,R,7549,7815,9055,10270,7549,7815,9055,10270,19148,23451,18451,22134,-126,-220,-14,-0.494118,-0.862745,-0.054902,1,255,a2310
2026-05-22T02:37:49.252+00:00,1779417469252745000,135,R,7549,7816,9054,10273,7549,7816,9054,10273,19150,23455,18454,22137,-127,-219,-13,-0.498039,-0.858824,-0.05098,1,255,b2310
2026-05-22T02:37:49.252+00:00,1779417469252821000,136,R,7556,7820,9060,10279,7556,7820,9060,10279,19156,23459,18455,22145,-120,-223,-16,-0.470588,-0.87451,-0.062745,1,255,12360
2026-05-22T02:37:49.252+00:00,1779417469252888000,137,R,7555,7821,9061,10280,7555,7821,9061,10280,19158,23459,18454,22147,-122,-223,-16,-0.478431,-0.87451,-0.062745,1,255,22360
