14:51:11.940  14,0,71,785830
14:51:15.692 R,8670,8779,9514,11267,8670,8779,9514,11267,24209,25913,21322,24496,   7,-250,  24,0,71,c87460
14:51:15.692 R,8673,8776,9517,11266,8673,8776,9517,11266,24207,25910,21318,24495,   8,-252,  23,0,71,d87460
14:51:16.021 R,8680,8776,9516,11266,8680,8776,9516,11266,24207,25916,21322,24497,   8,-254,  22,0,71,e87460
14:51:16.021 R,8668,8772,9510,11263,8668,8772,9510,11263,24199,25904,21317,24489,  10,-255,  22,0,71,587520
14:51:16.021 R,8667,8773,9513,11266,8667,8773,9513,11266,24200,25906,21316,24490,  12,-253,  22,0,71,687520
14:51:16.021 R,8666,8775,9507,11263,8666,8775,9507,11263,24199,25903,21315,24487,  11,-253,  22,0,71,787520
14:51:16.021 R,8667,8773,9509,11264,8667,8773,9509,11264,24196,25899,21314,24479,  12,-252,  22,0,71,887520
14:51:16.025 R,8667,8774,9509,11262,8667,8774,9509,11262,24203,25903,21319,24488,  13,-252,  23,0,71,987520
14:51:16.025 R,8667,8773,9509,11261,8667,8773,9509,11261,24203,25900,21314,24483,  11,-252,  19,0,71,187590
14:51:16.025 R,8665,8773,9507,11261,8665,8773,9507,11261,24201,25901,21311,24485,   5,-250,  19,0,71,287590
14:51:16.025 R,8664,8772,9511,11263,8664,8772,9511,11263,24202,25896,21316,24483,   1,-251,  17,0,71,387590
14:51:16.025 R,8666,8772,9509,11262,8666,8772,9509,11262,24202,25899,21315,24486,   1,-247,  15,0,71,487590
14:51:16.142 R,8666,8767,9510,11254,8666,8767,9510,11254,24197,25891,21318,24486,   4,-242,  12,0,71,587590
14:51:16.142 R,8663,8773,9511,11265,8663,8773,9511,11265,24199,25905,21314,24486,  11,-254, -17,0,71,d87660
14:51:16.142 R,8666,8776,9513,11266,8666,8776,9513,11266,24195,25910,21314,24490,  12,-258, -20,0,71,e87660
14:51:16.142 R,8665,8773,9513,11268,8665,8773,9513,11268,24196,25907,21314,24494,  13,-264, -24,0,71,f87660
14:51:16.142 R,8653,8772,9487,11256,8653,8772,9487,11256,24191,25904,21317,24497,  12,-267, -30,0,71,087660
14:51:16.292 R,8660,8776,9514,11275,8660,8776,9514,11275,24193,25906,21320,24505,   7,-268, -31,0,71,187660
