host_time_iso,host_time_unix_ns,sample_index,record_type,ir1,ir2,ir3,ir4,ir1_repeat,ir2_repeat,ir3_repeat,ir4_repeat,red1,red2,red3,red4,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,reserved,heart_rate,debug
2026-05-18T07:28:39.768+00:00,1779089319769447000,1,R,7821,10699,9307,12005,7821,10699,9307,12005,22322,25837,24441,24870,-111,-226,8,-0.435294,-0.886275,0.031373,0,66,f00
2026-05-18T07:28:39.769+00:00,1779089319769622000,2,R,7819,10698,9307,12006,7819,10698,9307,12006,22321,25838,24443,24871,-111,-226,11,-0.435294,-0.886275,0.043137,0,66,000
2026-05-18T07:28:39.769+00:00,1779089319769662000,3,R,7819,10698,9306,12006,7819,10698,9306,12006,22320,25833,24443,24871,-112,-226,12,-0.439216,-0.886275,0.047059,0,66,100
2026-05-18T07:28:39.769+00:00,1779089319769690000,4,R,7818,10700,9304,12005,7818,10700,9304,12005,22322,25838,24447,24874,-114,-227,12,-0.447059,-0.890196,0.047059,0,66,200
2026-05-18T07:28:39.769+00:00,1779089319769713000,5,R,7824,10702,9313,12007,7824,10702,9313,12007,22322,25832,24449,24874,-116,-227,15,-0.454902,-0.890196,0.058824,0,66,300
2026-05-18T07:28:39.769+00:00,1779089319769736000,6,R,7819,10706,9304,12007,7819,10706,9304,12007,22326,25833,24459,24877,-118,-226,15,-0.462745,-0.886275,0.058824,0,66,400
2026-05-18T07:28:40.069+00:00,1779089320069272000,7,R,7821,10706,9305,12009,7821,10706,9305,12009,22324,25837,24456,24872,-120,-225,13,-0.470588,-0.882353,0.05098,0,66,500
2026-05-18T07:28:40.069+00:00,1779089320069496000,8,R,7820,10705,9306,12009,7820,10705,9306,12009,22325,25836,24459,24881,-119,-225,12,-0.466667,-0.882353,0.047059,0,66,600
2026-05-18T07:28:40.069+00:00,1779089320069593000,9,R,7818,10709,9307,12012,7818,10709,9307,12012,22328,25835,24461,24877,-119,-225,11,-0.466667,-0.882353,0.043137,0,66,700
2026-05-18T07:28:40.069+00:00,1779089320069665000,10,R,7821,10710,9308,12010,7821,10710,9308,12010,22326,25840,24461,24877,-119,-224,12,-0.466667,-0.878431,0.047059,0,66,800
2026-05-18T07:28:40.069+00:00,1779089320069747000,11,R,7822,10710,9308,12013,7822,10710,9308,12013,22332,25840,24461,24879,-121,-224,12,-0.47451,-0.878431,0.047059,0,66,900
2026-05-18T07:28:40.075+00:00,1779089320075853000,12,R,7824,10713,9309,12016,7824,10713,9309,12016,22333,25846,24466,24880,-121,-224,13,-0.47451,-0.878431,0.05098,0,66,a00
2026-05-18T07:28:40.075+00:00,1779089320075932000,13,R,7825,10715,9311,12015,7825,10715,9311,12015,22334,25848,24465,24878,-124,-224,14,-0.486275,-0.878431,0.054902,0,66,b00
2026-05-18T07:28:40.075+00:00,1779089320075970000,14,R,7827,10714,9313,12017,7827,10714,9313,12017,22339,25853,24468,24882,-123,-223,14,-0.482353,-0.87451,0.054902,0,66,c00
2026-05-18T07:28:40.076+00:00,1779089320076005000,15,R,7829,10714,9315,12015,7829,10714,9315,12015,22339,25850,24469,24883,-123,-221,13,-0.482353,-0.866667,0.05098,0,66,d00
2026-05-18T07:28:40.076+00:00,1779089320076039000,16,R,7827,10711,9314,12016,7827,10711,9314,12016,22341,25857,24471,24885,-123,-221,11,-0.482353,-0.866667,0.043137,0,66,e00
2026-05-18T07:28:40.374+00:00,1779089320374125000,17,R,7824,10706,9310,12008,7824,10706,9310,12008,22342,25855,24468,24884,-123,-222,11,-0.482353,-0.870588,0.043137,0,66,f00
2026-05-18T07:28:40.374+00:00,1779089320374287000,18,R,7824,10705,9313,12009,7824,10705,9313,12009,22336,25854,24461,24879,-124,-223,11,-0.486275,-0.87451,0.043137,0,66,000
2026-05-18T07:28:40.374+00:00,1779089320374365000,19,R,7822,10700,9310,12000,7822,10700,9310,12000,22334,25849,24451,24870,-125,-224,12,-0.490196,-0.878431,0.047059,0,66,100
2026-05-18T07:28:40.374+00:00,1779089320374432000,20,R,7819,10695,9308,11996,7819,10695,9308,11996,22330,25849,24448,24864,-126,-223,12,-0.494118,-0.87451,0.047059,0,66,200
2026-05-18T07:28:40.374+00:00,1779089320374506000,21,R,7817,10691,9305,11990,7817,10691,9305,11990,22332,25849,24445,24856,-126,-222,11,-0.494118,-0.870588,0.043137,0,66,300
2026-05-18T07:28:40.672+00:00,1779089320672373000,22,R,7818,10690,9305,11991,7818,10690,9305,11991,22327,25844,24444,24856,-126,-222,12,-0.494118,-0.870588,0.047059,0,66,400
2026-05-18T07:28:40.672+00:00,1779089320672510000,23,R,7818,10689,9305,11985,7818,10689,9305,11985,22328,25845,24443,24853,-125,-220,12,-0.490196,-0.862745,0.047059,0,66,500
2026-05-18T07:28:40.672+00:00,1779089320672587000,24,R,7815,10688,9301,11984,7815,10688,9301,11984,22326,25843,24435,24848,-125,-219,11,-0.490196,-0.858824,0.043137,0,66,600
2026-05-18T07:28:40.672+00:00,1779089320672655000,25,R,7814,10684,9305,11983,7814,10684,9305,11983,22323,25841,24433,24847,-125,-219,10,-0.490196,-0.858824,0.039216,0,66,700
2026-05-18T07:28:40.672+00:00,1779089320672721000,26,R,7813,10685,9301,11981,7813,10685,9301,11981,22320,25842,24432,24845,-125,-220,10,-0.490196,-0.862745,0.039216,0,66,800
2026-05-18T07:28:40.672+00:00,1779089320672784000,27,R,7811,10683,9301,11978,7811,10683,9301,11978,22322,25841,24429,24842,-125,-221,11,-0.490196,-0.866667,0.043137,0,66,900
2026-05-18T07:28:40.967+00:00,1779089320967806000,28,R,7810,10679,9301,11975,7810,10679,9301,11975,22319,25838,24431,24842,-126,-223,10,-0.494118,-0.87451,0.039216,0,66,a00
2026-05-18T07:28:40.967+00:00,1779089320967941000,29,R,7812,10678,9303,11976,7812,10678,9303,11976,22321,25839,24430,24841,-127,-223,11,-0.498039,-0.87451,0.043137,0,66,b00
2026-05-18T07:28:40.968+00:00,1779089320968021000,30,R,7810,10680,9298,11975,7810,10680,9298,11975,22316,25834,24429,24842,-126,-222,10,-0.494118,-0.870588,0.039216,0,66,c00
2026-05-18T07:28:40.968+00:00,1779089320968089000,31,R,7811,10681,9300,11974,7811,10681,9300,11974,22319,25836,24430,24843,-127,-222,9,-0.498039,-0.870588,0.035294,0,66,d00
2026-05-18T07:28:40.968+00:00,1779089320968170000,32,R,7810,10678,9295,11974,7810,10678,9295,11974,22315,25837,24431,24838,-127,-223,9,-0.498039,-0.87451,0.035294,0,66,e00
2026-05-18T07:28:40.973+00:00,1779089320973512000,33,R,7806,10677,9297,11974,7806,10677,9297,11974,22316,25832,24427,24834,-128,-222,9,-0.501961,-0.870588,0.035294,0,66,f00
2026-05-18T07:28:40.973+00:00,1779089320973620000,34,R,7807,10679,9298,11974,7807,10679,9298,11974,22314,25836,24426,24837,-128,-222,8,-0.501961,-0.870588,0.031373,0,66,000
2026-05-18T07:28:40.973+00:00,1779089320973692000,35,R,7807,10679,9295,11973,7807,10679,9295,11973,22315,25833,24433,24836,-129,-221,9,-0.505882,-0.866667,0.035294,0,66,100
2026-05-18T07:28:40.973+00:00,1779089320973769000,36,R,7808,10678,9296,11974,7808,10678,9296,11974,22314,25833,24430,24838,-127,-220,8,-0.498039,-0.862745,0.031373,0,66,200
2026-05-18T07:28:40.973+00:00,1779089320973835000,37,R,7812,10680,9296,11973,7812,10680,9296,11973,22320,25836,24433,24841,-128,-219,8,-0.501961,-0.858824,0.031373,0,66,300
2026-05-18T07:28:41.270+00:00,1779089321270599000,38,R,7809,10682,9294,11976,7809,10682,9294,11976,22315,25831,24431,24835,-129,-220,8,-0.505882,-0.862745,0.031373,0,66,400
2026-05-18T07:28:41.270+00:00,1779089321270743000,39,R,7808,10679,9295,11973,7808,10679,9295,11973,22320,25834,24432,24833,-129,-220,8,-0.505882,-0.862745,0.031373,0,66,500
2026-05-18T07:28:41.270+00:00,1779089321270818000,40,R,7809,10679,9293,11972,7809,10679,9293,11972,22317,25835,24433,24835,-130,-220,8,-0.509804,-0.862745,0.031373,0,66,600
2026-05-18T07:28:41.270+00:00,1779089321270885000,41,R,7809,10679,9292,11968,7809,10679,9292,11968,22317,25832,24436,24831,-129,-220,8,-0.505882,-0.862745,0.031373,0,66,700
2026-05-18T07:28:41.270+00:00,1779089321270950000,42,R,7807,10681,9294,11973,7807,10681,9294,11973,22314,25833,24430,24834,-129,-221,7,-0.505882,-0.866667,0.027451,0,66,800
2026-05-18T07:28:41.568+00:00,1779089321568919000,43,R,7809,10680,9296,11974,7809,10680,9296,11974,22315,25834,24435,24832,-129,-221,7,-0.505882,-0.866667,0.027451,0,66,900
2026-05-18T07:28:41.569+00:00,1779089321569024000,44,R,7807,10682,9296,11971,7807,10682,9296,11971,22316,25829,24433,24833,-130,-220,8,-0.509804,-0.862745,0.031373,0,66,a00
2026-05-18T07:28:41.569+00:00,1779089321569060000,45,R,7810,10681,9295,11972,7810,10681,9295,11972,22318,25833,24431,24832,-130,-220,8,-0.509804,-0.862745,0.031373,0,66,b00
2026-05-18T07:28:41.569+00:00,1779089321569092000,46,R,7809,10682,9293,11973,7809,10682,9293,11973,22316,25829,24433,24832,-131,-219,9,-0.513725,-0.858824,0.035294,0,66,c00
2026-05-18T07:28:41.569+00:00,1779089321569121000,47,R,7806,10682,9296,11972,7806,10682,9296,11972,22317,25832,24436,24832,-131,-219,9,-0.513725,-0.858824,0.035294,0,66,d00
2026-05-18T07:28:41.569+00:00,1779089321569150000,48,R,7809,10686,9297,11974,7809,10686,9297,11974,22313,25827,24435,24835,-132,-219,8,-0.517647,-0.858824,0.031373,0,66,e00
2026-05-18T07:28:41.574+00:00,1779089321574354000,49,R,7809,10684,9293,11970,7809,10684,9293,11970,22322,25835,24439,24834,-130,-219,9,-0.509804,-0.858824,0.035294,0,66,f00
2026-05-18T07:28:41.574+00:00,1779089321574414000,50,R,7809,10685,9294,11977,7809,10685,9294,11977,22321,25831,24440,24831,-131,-220,9,-0.513725,-0.862745,0.035294,0,66,000
2026-05-18T07:28:41.574+00:00,1779089321574446000,51,R,7807,10685,9295,11978,7807,10685,9295,11978,22318,25826,24441,24836,-131,-219,8,-0.513725,-0.858824,0.031373,0,66,100
2026-05-18T07:28:41.574+00:00,1779089321574473000,52,R,7809,10689,9292,11975,7809,10689,9292,11975,22322,25831,24446,24834,-131,-219,9,-0.513725,-0.858824,0.035294,0,66,200
2026-05-18T07:28:41.574+00:00,1779089321574500000,53,R,7816,10685,9299,11981,7816,10685,9299,11981,22325,25832,24443,24835,-132,-219,10,-0.517647,-0.858824,0.039216,0,66,300
2026-05-18T07:28:41.871+00:00,1779089321871425000,54,R,7809,10688,9296,11977,7809,10688,9296,11977,22324,25832,24445,24835,-132,-219,11,-0.517647,-0.858824,0.043137,0,66,400
2026-05-18T07:28:41.871+00:00,1779089321871474000,55,R,7811,10687,9296,11979,7811,10687,9296,11979,22323,25838,24445,24839,-134,-219,10,-0.52549,-0.858824,0.039216,0,66,500
2026-05-18T07:28:41.871+00:00,1779089321871500000,56,R,7811,10691,9297,11980,7811,10691,9297,11980,22324,25838,24452,24839,-133,-218,11,-0.521569,-0.854902,0.043137,0,66,600
2026-05-18T07:28:41.871+00:00,1779089321871520000,57,R,7812,10692,9298,11981,7812,10692,9298,11981,22325,25838,24448,24837,-133,-218,11,-0.521569,-0.854902,0.043137,0,66,700
2026-05-18T07:28:41.871+00:00,1779089321871539000,58,R,7812,10693,9296,11982,7812,10693,9296,11982,22330,25839,24454,24841,-134,-218,12,-0.52549,-0.854902,0.047059,0,66,800
2026-05-18T07:28:42.170+00:00,1779089322170573000,59,R,7813,10696,9298,11981,7813,10696,9298,11981,22331,25842,24452,24843,-132,-216,12,-0.517647,-0.847059,0.047059,0,66,900
2026-05-18T07:28:42.170+00:00,1779089322170722000,60,R,7815,10694,9299,11986,7815,10694,9299,11986,22331,25841,24452,24841,-133,-218,12,-0.521569,-0.854902,0.047059,0,66,a00
2026-05-18T07:28:42.170+00:00,1779089322170812000,61,R,7816,10697,9299,11985,7816,10697,9299,11985,22331,25844,24455,24843,-133,-217,13,-0.521569,-0.85098,0.05098,0,66,b00
2026-05-18T07:28:42.170+00:00,1779089322170881000,62,R,7815,10698,9301,11986,7815,10698,9301,11986,22332,25845,24461,24844,-134,-217,14,-0.52549,-0.85098,0.054902,0,66,c00
2026-05-18T07:28:42.170+00:00,1779089322170945000,63,R,7819,10697,9300,11988,7819,10697,9300,11988,22332,25845,24458,24848,-134,-217,14,-0.52549,-0.85098,0.054902,0,66,d00
2026-05-18T07:28:42.469+00:00,1779089322469139000,64,R,7817,10700,9301,11990,7817,10700,9301,11990,22334,25844,24465,24845,-135,-217,14,-0.529412,-0.85098,0.054902,0,66,e00
2026-05-18T07:28:42.469+00:00,1779089322469297000,65,R,7813,10702,9303,11989,7813,10702,9303,11989,22336,25846,24463,24848,-134,-216,15,-0.52549,-0.847059,0.058824,0,66,f00
2026-05-18T07:28:42.469+00:00,1779089322469372000,66,R,7818,10703,9303,11993,7818,10703,9303,11993,22339,25848,24469,24850,-134,-217,15,-0.52549,-0.85098,0.058824,0,66,000
2026-05-18T07:28:42.469+00:00,1779089322469449000,67,R,7818,10705,9304,11992,7818,10705,9304,11992,22339,25849,24467,24852,-134,-216,16,-0.52549,-0.847059,0.062745,0,66,100
2026-05-18T07:28:42.469+00:00,1779089322469516000,68,R,7820,10705,9302,11995,7820,10705,9302,11995,22341,25846,24471,24853,-134,-216,15,-0.52549,-0.847059,0.058824,0,66,200
2026-05-18T07:28:42.469+00:00,1779089322469581000,69,R,7821,10707,9303,11996,7821,10707,9303,11996,22344,25851,24474,24857,-133,-217,14,-0.521569,-0.85098,0.054902,0,67,300
2026-05-18T07:28:42.617+00:00,1779089322617457000,70,R,7823,10707,9303,11996,7823,10707,9303,11996,22342,25851,24473,24857,-134,-216,15,-0.52549,-0.847059,0.058824,0,67,400
2026-05-18T07:28:42.617+00:00,1779089322617509000,71,R,7824,10712,9307,11998,7824,10712,9307,11998,22346,25854,24478,24856,-135,-216,15,-0.529412,-0.847059,0.058824,0,67,500
2026-05-18T07:28:42.617+00:00,1779089322617535000,72,R,7823,10713,9306,11999,7823,10713,9306,11999,22345,25854,24479,24857,-133,-217,16,-0.521569,-0.85098,0.062745,0,67,600
2026-05-18T07:28:42.617+00:00,1779089322617558000,73,R,7826,10715,9306,12002,7826,10715,9306,12002,22350,25855,24483,24859,-134,-217,16,-0.52549,-0.85098,0.062745,0,67,700
2026-05-18T07:28:42.617+00:00,1779089322617579000,74,R,7825,10717,9307,12004,7825,10717,9307,12004,22349,25859,24482,24863,-135,-216,17,-0.529412,-0.847059,0.066667,0,67,800
2026-05-18T07:28:42.771+00:00,1779089322771150000,75,R,7826,10717,9307,12004,7826,10717,9307,12004,22348,25856,24485,24862,-135,-216,16,-0.529412,-0.847059,0.062745,0,67,900
2026-05-18T07:28:42.771+00:00,1779089322771543000,76,R,7827,10717,9309,12005,7827,10717,9309,12005,22352,25861,24489,24865,-136,-215,17,-0.533333,-0.843137,0.066667,0,67,a00
2026-05-18T07:28:42.771+00:00,1779089322771624000,77,R,7827,10719,9310,12005,7827,10719,9310,12005,22353,25859,24486,24867,-135,-215,17,-0.529412,-0.843137,0.066667,0,67,b00
2026-05-18T07:28:42.771+00:00,1779089322771693000,78,R,7828,10713,9307,12003,7828,10713,9307,12003,22354,25858,24485,24867,-136,-215,15,-0.533333,-0.843137,0.058824,0,67,c00
2026-05-18T07:28:42.771+00:00,1779089322771759000,79,R,7826,10711,9306,11998,7826,10711,9306,11998,22348,25855,24483,24862,-136,-216,17,-0.533333,-0.847059,0.066667,0,67,d00
2026-05-18T07:28:43.067+00:00,1779089323067831000,80,R,7824,10705,9302,11994,7824,10705,9302,11994,22350,25850,24477,24859,-136,-215,16,-0.533333,-0.843137,0.062745,0,67,e00
2026-05-18T07:28:43.067+00:00,1779089323067947000,81,R,7821,10702,9301,11986,7821,10702,9301,11986,22343,25848,24469,24852,-137,-215,16,-0.537255,-0.843137,0.062745,0,67,f00
2026-05-18T07:28:43.068+00:00,1779089323068021000,82,R,7820,10699,9300,11982,7820,10699,9300,11982,22347,25845,24465,24845,-136,-215,16,-0.533333,-0.843137,0.062745,0,67,000
2026-05-18T07:28:43.068+00:00,1779089323068087000,83,R,7818,10695,9299,11980,7818,10695,9299,11980,22343,25846,24461,24840,-136,-215,16,-0.533333,-0.843137,0.062745,0,67,100
2026-05-18T07:28:43.068+00:00,1779089323068152000,84,R,7816,10695,9297,11977,7816,10695,9297,11977,22341,25845,24460,24840,-135,-214,16,-0.529412,-0.839216,0.062745,0,67,200
2026-05-18T07:28:43.073+00:00,1779089323074018000,85,R,7816,10692,9295,11978,7816,10692,9295,11978,22339,25845,24459,24835,-135,-213,15,-0.529412,-0.835294,0.058824,0,67,300
2026-05-18T07:28:43.074+00:00,1779089323074091000,86,R,7815,10691,9295,11974,7815,10691,9295,11974,22342,25841,24457,24833,-137,-213,16,-0.537255,-0.835294,0.062745,0,67,400
2026-05-18T07:28:43.074+00:00,1779089323074155000,87,R,7814,10691,9294,11972,7814,10691,9294,11972,22337,25839,24456,24836,-137,-214,17,-0.537255,-0.839216,0.066667,0,67,500
2026-05-18T07:28:43.074+00:00,1779089323074203000,88,R,7813,10686,9294,11975,7813,10686,9294,11975,22336,25838,24453,24830,-137,-214,17,-0.537255,-0.839216,0.066667,0,67,600
2026-05-18T07:28:43.074+00:00,1779089323074249000,89,R,7814,10689,9295,11972,7814,10689,9295,11972,22337,25838,24454,24832,-138,-215,17,-0.541176,-0.843137,0.066667,0,67,700
2026-05-18T07:28:43.074+00:00,1779089323074295000,90,R,7813,10687,9293,11970,7813,10687,9293,11970,22334,25832,24452,24830,-140,-215,16,-0.54902,-0.843137,0.062745,0,67,800
2026-05-18T07:28:43.372+00:00,1779089323372670000,91,R,7813,10688,9291,11968,7813,10688,9291,11968,22331,25834,24450,24827,-140,-214,16,-0.54902,-0.839216,0.062745,0,67,900
2026-05-18T07:28:43.372+00:00,1779089323372826000,92,R,7813,10689,9293,11968,7813,10689,9293,11968,22332,25837,24453,24828,-140,-214,17,-0.54902,-0.839216,0.066667,0,67,a00
2026-05-18T07:28:43.372+00:00,1779089323372926000,93,R,7811,10687,9291,11969,7811,10687,9291,11969,22332,25832,24448,24827,-139,-214,17,-0.545098,-0.839216,0.066667,0,67,b00
2026-05-18T07:28:43.372+00:00,1779089323373003000,94,R,7810,10687,9291,11969,7810,10687,9291,11969,22332,25828,24448,24824,-139,-214,17,-0.545098,-0.839216,0.066667,0,67,c00
2026-05-18T07:28:43.373+00:00,1779089323373086000,95,R,7810,10684,9292,11969,7810,10684,9292,11969,22330,25831,24453,24823,-140,-214,17,-0.54902,-0.839216,0.066667,0,67,d00
2026-05-18T07:28:43.667+00:00,1779089323667974000,96,R,7810,10689,9292,11969,7810,10689,9292,11969,22334,25830,24455,24822,-140,-214,17,-0.54902,-0.839216,0.066667,0,67,e00
2026-05-18T07:28:43.668+00:00,1779089323668141000,97,R,7811,10690,9290,11968,7811,10690,9290,11968,22332,25830,24457,24825,-140,-212,17,-0.54902,-0.831373,0.066667,0,67,f00
2026-05-18T07:28:43.668+00:00,1779089323668214000,98,R,7811,10689,9289,11971,7811,10689,9289,11971,22332,25833,24456,24825,-139,-212,17,-0.545098,-0.831373,0.066667,0,67,000
2026-05-18T07:28:43.668+00:00,1779089323668279000,99,R,7811,10691,9290,11971,7811,10691,9290,11971,22330,25829,24457,24827,-140,-213,17,-0.54902,-0.835294,0.066667,0,67,100
2026-05-18T07:28:43.668+00:00,1779089323668340000,100,R,7813,10689,9289,11967,7813,10689,9289,11967,22333,25832,24459,24827,-141,-212,18,-0.552941,-0.831373,0.070588,0,67,200
2026-05-18T07:28:43.673+00:00,1779089323673441000,101,R,7812,10689,9291,11970,7812,10689,9291,11970,22330,25830,24452,24822,-140,-213,17,-0.54902,-0.835294,0.066667,0,67,300
2026-05-18T07:28:43.673+00:00,1779089323673544000,102,R,7813,10691,9291,11972,7813,10691,9291,11972,22335,25829,24456,24828,-141,-213,19,-0.552941,-0.835294,0.07451,0,67,400
2026-05-18T07:28:43.673+00:00,1779089323673618000,103,R,7811,10691,9291,11969,7811,10691,9291,11969,22336,25828,24455,24823,-140,-212,18,-0.54902,-0.831373,0.070588,0,67,500
2026-05-18T07:28:43.673+00:00,1779089323673686000,104,R,7849,10726,9324,12023,7849,10726,9324,12023,22379,25879,24473,24866,-146,-209,25,-0.572549,-0.819608,0.098039,0,67,02340
2026-05-18T07:28:43.673+00:00,1779089323673751000,105,R,7845,10723,9322,12016,7845,10723,9322,12016,22378,25871,24469,24859,-147,-209,24,-0.576471,-0.819608,0.094118,0,67,12340
2026-05-18T07:28:44.118+00:00,1779089324119039000,106,R,7844,10720,9318,12013,7844,10720,9318,12013,22375,25871,24463,24857,-147,-207,25,-0.576471,-0.811765,0.098039,0,67,22340
2026-05-18T07:28:44.119+00:00,1779089324119185000,107,R,7843,10715,9317,12009,7843,10715,9317,12009,22372,25868,24457,24851,-145,-207,25,-0.568627,-0.811765,0.098039,0,67,32340
2026-05-18T07:28:44.119+00:00,1779089324119270000,108,R,7841,10715,9318,12006,7841,10715,9318,12006,22369,25869,24459,24846,-145,-206,24,-0.568627,-0.807843,0.094118,0,67,42340
2026-05-18T07:28:44.119+00:00,1779089324119339000,109,R,7836,10706,9313,12002,7836,10706,9313,12002,22366,25859,24448,24838,-145,-209,25,-0.568627,-0.819608,0.098039,0,67,c2410
2026-05-18T07:28:44.119+00:00,1779089324119402000,110,R,7833,10707,9310,11999,7833,10707,9310,11999,22358,25856,24445,24838,-143,-210,24,-0.560784,-0.823529,0.094118,0,67,d2410
2026-05-18T07:28:44.119+00:00,1779089324119464000,111,R,7833,10706,9308,11998,7833,10706,9308,11998,22359,25852,24444,24835,-144,-209,26,-0.564706,-0.819608,0.101961,0,67,e2410
2026-05-18T07:28:44.272+00:00,1779089324272369000,112,R,7833,10706,9307,11997,7833,10706,9307,11997,22355,25853,24448,24837,-145,-211,26,-0.568627,-0.827451,0.101961,0,67,f2410
2026-05-18T07:28:44.272+00:00,1779089324272519000,113,R,7833,10707,9309,11998,7833,10707,9309,11998,22357,25855,24442,24836,-144,-211,25,-0.564706,-0.827451,0.098039,0,67,02410
2026-05-18T07:28:44.272+00:00,1779089324272612000,114,R,7831,10703,9311,11997,7831,10703,9311,11997,22355,25855,24443,24834,-144,-207,25,-0.564706,-0.811765,0.098039,0,67,82480
2026-05-18T07:28:44.272+00:00,1779089324272683000,115,R,7832,10704,9308,11997,7832,10704,9308,11997,22353,25853,24442,24834,-144,-207,25,-0.564706,-0.811765,0.098039,0,67,92480
2026-05-18T07:28:44.272+00:00,1779089324272750000,116,R,7833,10707,9310,11998,7833,10707,9310,11998,22355,25852,24442,24835,-144,-208,26,-0.564706,-0.815686,0.101961,0,67,a2480
2026-05-18T07:28:44.567+00:00,1779089324568019000,117,R,7833,10706,9310,11997,7833,10706,9310,11997,22357,25854,24446,24833,-144,-207,25,-0.564706,-0.811765,0.098039,0,67,b2480
2026-05-18T07:28:44.568+00:00,1779089324568181000,118,R,7832,10705,9310,11998,7832,10705,9310,11998,22358,25855,24443,24832,-144,-209,25,-0.564706,-0.819608,0.098039,0,67,c2480
2026-05-18T07:28:44.568+00:00,1779089324568268000,119,R,7834,10712,9313,12002,7834,10712,9313,12002,22363,25860,24449,24836,-145,-210,24,-0.568627,-0.823529,0.094118,0,67,32540
2026-05-18T07:28:44.568+00:00,1779089324568337000,120,R,7834,10713,9312,12003,7834,10713,9312,12003,22358,25860,24450,24839,-145,-209,25,-0.568627,-0.819608,0.098039,0,67,42540
2026-05-18T07:28:44.568+00:00,1779089324568402000,121,R,7835,10711,9314,12002,7835,10711,9314,12002,22359,25859,24450,24838,-145,-209,24,-0.568627,-0.819608,0.094118,0,67,52540
2026-05-18T07:28:44.573+00:00,1779089324573267000,122,R,7837,10716,9314,12003,7837,10716,9314,12003,22363,25858,24454,24842,-143,-210,24,-0.560784,-0.823529,0.094118,0,67,62540
2026-05-18T07:28:44.573+00:00,1779089324573477000,123,R,7839,10712,9313,12004,7839,10712,9313,12004,22360,25861,24452,24838,-145,-209,26,-0.568627,-0.819608,0.101961,0,67,72540
2026-05-18T07:28:44.573+00:00,1779089324573546000,124,R,7841,10721,9317,12015,7841,10721,9317,12015,22370,25868,24468,24853,-144,-210,25,-0.564706,-0.823529,0.098039,0,67,02620
2026-05-18T07:28:44.573+00:00,1779089324573611000,125,R,7841,10724,9318,12018,7841,10724,9318,12018,22371,25867,24468,24853,-145,-210,25,-0.568627,-0.823529,0.098039,0,67,12620
2026-05-18T07:28:44.573+00:00,1779089324573675000,126,R,7843,10728,9319,12019,7843,10728,9319,12019,22372,25867,24469,24859,-144,-210,25,-0.564706,-0.823529,0.098039,0,68,22620
2026-05-18T07:28:44.723+00:00,1779089324723205000,127,R,7844,10728,9321,12021,7844,10728,9321,12021,22371,25869,24469,24855,-143,-209,24,-0.560784,-0.819608,0.094118,0,68,32620
2026-05-18T07:28:44.723+00:00,1779089324723327000,128,R,7842,10727,9321,12019,7842,10727,9321,12019,22372,25873,24471,24857,-142,-210,25,-0.556863,-0.823529,0.098039,0,68,42620
2026-05-18T07:28:44.723+00:00,1779089324723400000,129,R,7848,10736,9325,12030,7848,10736,9325,12030,22380,25881,24481,24865,-142,-209,24,-0.556863,-0.819608,0.094118,0,68,c2690
2026-05-18T07:28:44.723+00:00,1779089324723468000,130,R,7848,10740,9325,12032,7848,10740,9325,12032,22379,25880,24486,24871,-144,-210,24,-0.564706,-0.823529,0.094118,0,68,d2690
2026-05-18T07:28:44.723+00:00,1779089324723536000,131,R,7849,10739,9323,12031,7849,10739,9323,12031,22383,25880,24483,24872,-143,-209,24,-0.560784,-0.819608,0.094118,0,68,e2690
2026-05-18T07:28:44.873+00:00,1779089324873374000,132,R,7853,10740,9327,12032,7853,10740,9327,12032,22385,25880,24486,24871,-143,-209,25,-0.560784,-0.819608,0.098039,0,68,f2690
2026-05-18T07:28:44.873+00:00,1779089324873409000,133,R,7853,10741,9327,12034,7853,10741,9327,12034,22385,25885,24488,24876,-145,-209,26,-0.568627,-0.819608,0.101961,0,68,02690
2026-05-18T07:28:44.873+00:00,1779089324873426000,134,R,7852,10742,9328,12035,7852,10742,9328,12035,22386,25884,24488,24875,-145,-210,25,-0.568627,-0.823529,0.098039,0,68,12690
2026-05-18T07:28:44.873+00:00,1779089324873439000,135,R,7843,10715,9321,12008,7843,10715,9321,12008,22372,25867,24458,24852,-144,-210,25,-0.564706,-0.823529,0.098039,0,68,82750
2026-05-18T07:28:44.873+00:00,1779089324873463000,136,R,7839,10711,9318,12005,7839,10711,9318,12005,22373,25867,24455,24849,-144,-209,26,-0.564706,-0.819608,0.101961,0,68,92750
2026-05-18T07:28:45.173+00:00,1779089325173506000,137,R,7839,10713,9318,12007,7839,10713,9318,12007,22371,25866,24459,24845,-145,-210,27,-0.568627,-0.823529,0.105882,0,68,a2750
2026-05-18T07:28:45.173+00:00,1779089325173670000,138,R,7837,10710,9314,12003,7837,10710,9314,12003,22367,25863,24451,24842,-145,-211,25,-0.568627,-0.827451,0.098039,0,68,b2750
2026-05-18T07:28:45.173+00:00,1779089325173748000,139,R,7837,10711,9314,12004,7837,10711,9314,12004,22362,25859,24449,24843,-143,-213,24,-0.560784,-0.835294,0.094118,0,68,c2750
2026-05-18T07:28:45.173+00:00,1779089325173853000,140,R,7837,10707,9312,11998,7837,10707,9312,11998,22358,25858,24443,24837,-145,-204,26,-0.568627,-0.8,0.101961,0,68,32810
